situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,codIBGEmunicipio,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,emailContatoRegular,emailContatoFretamento,tipoOutorgaRodoviario,tipoOutorgaSemiurbano,tipoOutorgaFretamento,dataAutorizacaoRodoviario,dataVigenciaRodoviario,dataAutorizacaoSemiurbano,dataVigenciaSemiurbano,dataAutorizacaoFretamento,dataVigenciaFretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia,Coluna1,Coluna2,Coluna3,Coluna4
ativa,nacional,1274689000105,VIAÇÃO MIMO LTDA,"RUA SOROCABA, 349",JARDIM PAULISTA,355650,VARZEA PAULISTA,SP,13220000,11-4606-8222,95,não,não,sim,35.1463,,suporteviagens@viacaomimo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42173,42904,0,0,449,0,0,0,35,1,0,0,0,36,0,0,322,0,0,11090,0,0,0,0,0,0,42705,,,,
ativa,nacional,46701355000109,VIAÇÃO MINA DO VALE TRANSPORTES ETURISMO LTDA,"AV. PRESIDENTE KENNEDY, 451",CENTRO,352460,JACUPIRANGA,SP,11940000,13-3864-1290,11,não,não,sim,35.047,,vmv.ivonete@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42173,42904,0,0,11,0,0,0,11,0,0,0,0,11,0,0,6,0,0,198,0,0,0,0,0,0,42705,,,,
ativa,nacional,7740099000107,VIAÇÃO MINAS GERAIS LTDA,"AVENIDA DELTA, 6",VILA PARIS,311860,CONTAGEM,MG,32372070,31-3391-3492,17,não,não,sim,31.5813,,gustavo@viacaominasgerais.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,5727224000113,VIAÇÃO MINAS TOUR LTDA,"RUA XV DE NOVEMBRO, 431",ROSÁRIO,314560,OLIVEIRA,MG,35540000,37-3331-3263-3331-1868,17,não,não,sim,31.4683,,minastur@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42510,NULL,0,0,95,0,0,0,5,0,0,0,0,5,0,0,69,0,0,3287,0,0,0,0,0,0,42705,,,,
ativa,nacional,9574438000158,VIAÇÃO MINEIROS TRANSPORTE E TURISMO LTDA,"RUA W-3, AD. 08 - LT 06 - BAIRRO JARDIM GOIÁS",,521310,MINEIROS,GO,75830000,,5,sim,não,sim,52.6155,valdecicavalcanti@gmail.com,viacaomineiros@hotmail.com,AUTORIZAÇÃO JUDICIAL,na,AUTORIZAÇÃO,42173,42704,NULL,NULL,42173,42904,1,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,29858016000111,VIAÇÃO MIRACEMENSE LTDA,"RUA MANOEL OSVALDO RANGEL, Nº 93",CENTRO,330300,MIRACEMA,RJ,28460000,22-3852-0979,15,não,não,sim,33.3579,,miracemense@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42562,NULL,0,0,42,0,0,0,4,1,0,0,0,5,0,0,30,0,0,1243,0,0,0,0,0,0,42705,,,,
ativa,nacional,37250578000106,VIAÇÃO MONTE ALTO LTDA.,Quadra 19 Terminal Rodoviário - nº Sala 32 - Setor Norte,,521760,PLANALTINA,GO,73751190,(61) 9235-3589,96,não,sim,não,na     ,gomestt@yahoo.com.br,,na,AUTORIZAÇÃO JUDICIAL,na,NULL,NULL,40711,42704,NULL,NULL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,1813824000143,VIAÇAO MONTES BELOS LTDA.,Rua Santa Rita de Cassia - nº 727 - Setor São José,,522010,SAO LUIS DE MONTES BELOS,GO,76100000,(62) 3671-1516,30,sim,não,não,na     ,pantanaltransportes@hotmail.com,,AUTORIZAÇÃO,na,na,42574,42704,NULL,NULL,NULL,NULL,2,0,0,0,0,0,10,0,0,10,0,0,364,0,0,15634,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,36411403000170,VIAÇÃO MORETE LTDA - ME,"RUA PAULO MARTINS, 161",VILA LANDINHA,320090,BARRA DE SAO FRANCISCO,ES,29800000,27-3756-1191,13,não,não,sim,32.167,,leandromorete@r7.com; viagem.morete@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42642,NULL,0,0,4,0,0,0,2,0,0,0,0,2,0,0,4,0,0,145,0,0,0,0,0,0,42705,,,,
ativa,nacional,55340921000195,VIAÇÃO MOTTA LTDA.,Rua Antônio Rodrigues  - nº 1024 - Vila Industrial,,354140,PRESIDENTE PRUDENTE,SP,19013221,(18) 3355-9898,258,sim,não,não,na     ,diretoria@motta.com.br ; vinicius@motta.com.br,,AUTORIZAÇÃO,na,na,42552,42704,NULL,NULL,NULL,NULL,33,0,0,0,0,0,0,0,0,0,0,0,12612,0,0,482956,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,75892208000161,VIAÇÃO MOURÃOENSE LTDA,RUA JOAO VECCHI 111,LAR PARANA,410430,CAMPO MOURAO,PR,87305140,44-35180804,37,não,não,sim,41.0304,,comercial.mouraoense@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,131,0,0,11,18,0,0,0,0,18,0,0,99,0,0,3909,0,0,7,0,0,236,42705,,,,
ativa,nacional,27143205000182,VIAÇÃO MUTUM PRETO LTDA,"RUA JOSÉ MARTINS DA SILVA, 310",BOA FÉ,320010,AFONSO CLAUDIO,ES,29600000,27-3735-1173,48,não,não,sim,32.0542,,mutumpreto@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42104,42835,0,0,531,0,0,0,17,0,0,0,0,17,0,0,381,0,0,15738,0,0,0,0,0,0,42705,,,,
ativa,nacional,1889358000180,VIAÇÃO NACIONAL DE TRANSPORTE IRELI,"PRAÇA NAIR MASSAFERA DA SILVA, Nº 55",SAO JOAO,315250,POUSO ALEGRE,MG,37550000,35-3423-9224,8,não,não,sim,31.9222,,viacaonacional@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42395,NULL,0,0,23,0,0,0,1,1,0,0,0,2,0,0,18,0,0,388,0,0,0,0,0,0,42705,,,,
ativa,nacional,61898813000135,VIAÇÃO NACIONAL S/A,Rodovia BR 040  - nº 5805 SL 05 - Morada Nova,,311860,CONTAGEM,MG,32145900,(31) 2104-6000,195,sim,não,não,na     ,ernandes@saogeraldo.com.br,,AUTORIZAÇÃO,na,na,42370,42704,NULL,NULL,NULL,NULL,22,0,0,0,0,0,47,0,0,47,0,0,3496,0,0,70400,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,22076012000132,VIAÇÃO NITEROI LTDA,"AV. EVARISTO GOMES GUERRA, 1180",JARDIM GLORIA,313820,LAVRAS,MG,37200000,35-(35)3821-6094,15,não,não,sim,31.0334,,vniteroi@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,187,0,0,0,8,0,0,0,0,8,0,0,136,0,0,5953,0,0,0,0,0,0,42705,,,,
ativa,nacional,8324808000136,VIAÇÃO NORDESTE LTDA.,Avenida Interventor Mário Câmara - nº 2241 - Nazaré,,240810,NATAL,RN,59060600,(84) 3194-1750,60,sim,não,não,na     ,vianor@supercabo.com.br,,AUTORIZAÇÃO,na,na,42550,42704,NULL,NULL,NULL,NULL,15,0,0,0,0,0,0,0,0,0,0,0,6490,0,0,121954,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,6692107000205,VIAÇÃO NOSSA SENHORA APARECIDA LTDA.,Rodovia BR010  - nº Km 01 - Maranhão Novo,,210530,IMPERATRIZ,MA,65930000,(99) 3523-1141,52,sim,não,sim,21.8165,viacaoaparecida@jupiter.com.br,viacaoaparecida@jupiter.com.br,AUTORIZAÇÃO JUDICIAL,na,AUTORIZAÇÃO,42183,42704,NULL,NULL,42444,NULL,3,0,0,0,0,0,2,0,0,0,0,2,5096,0,0,49805,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,19563029000100,VIAÇÃO NOSSA SENHORA DAS DORES LTDA - ME,RUA JOAO DE ABREU VILELA 106,CENTRO,310710,BOA ESPERANÇA,MG,37170000,,0,não,não,sim,31.9239,,cidadedolagoturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42405,NULL,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,28509164000168,VIAÇAO NOSSA SENHORA DO AMPARO LTDA,"RUA PREFEITO JOAQUIM MENDES, 34",CENTRO,330270,MARICA,RJ,24900620,21-2634-7447,65,não,não,sim,33.5292,,turismo@vnsamparo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42642,NULL,0,0,39,0,0,0,32,0,0,0,0,32,0,0,32,0,0,1626,0,0,0,0,0,0,42705,,,,
ativa,nacional,23550154000152,VIAÇÃO NOSSA SENHORA DO PERPETUO SOCORRO LTDA - ME,"RUA ADELIA TEIXEIRA DE MELO, 80 - B",POLO INDUSTRIAL DE GUAXUPE,312870,GUAXUPÉ,MG,37800000,035-35524412,3,não,não,sim,31.9397,,turismozuca@uol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42499,NULL,0,0,51,0,0,0,5,0,0,0,0,5,0,0,18,0,0,850,0,0,0,0,0,0,42705,,,,
ativa,nacional,80544885000129,VIAÇÃO NOVA INTEGRAÇÃO LTDA.,Rua Érico Veríssimo - nº 40 - Alto Alegre,,410480,CASCAVEL,PR,85805050,(45) 3902-1006,212,sim,não,não,na     ,jgurgacz@eucatur.com.br,,AUTORIZAÇÃO JUDICIAL,na,na,38345,42704,NULL,NULL,NULL,NULL,5,0,0,0,0,0,23,0,0,23,0,0,676,0,0,54244,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,60829264000184,VIAÇÃO NOVO HORIZONTE LTDA.,Rua Soldado José Antônio Moreira - nº 641 - Parque Mundo Novo,,355030,SAO PAULO,SP,2143060,(77) 2102-8510,857,sim,não,sim,35.0794,gerenciavca@viacaonovohorizonte.com.br,diretoria@viacaonovohorizonte.com.br,AUTORIZAÇÃO,na,AUTORIZAÇÃO,42370,42704,NULL,NULL,42405,NULL,18,0,4,0,0,0,207,0,0,187,0,20,19967,0,3,450642,0,129,0,0,0,0,0,0,42705,,,,
ativa,nacional,19532829000163,VIAÇÃO NOVO HORIZONTE LTDA.,"RUA DR. MÁRIO INÁCIO CARNEIRO, SN",BARRA,314390,MURIAÉ,MG,36880000,32-3721-1671,14,não,não,sim,31.0882,,rafael@novohorizonte.tur.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42173,42904,0,0,125,0,0,0,6,0,0,0,0,6,0,0,85,0,0,3825,0,0,0,0,0,0,42705,,,,
ativa,nacional,23275433000155,VIAÇÃO ODILON LTDA-ME,AVENIDA XANGRI LA N 225,XANGRI LA,311860,CONTAGEM,MG,32186450,31-34277289,9,não,não,sim,31.9167,,denia@odilonbus.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42373,NULL,0,0,30,0,0,0,4,0,0,0,0,4,0,0,25,0,0,1199,0,0,0,0,0,0,42705,,,,
ativa,nacional,17067125000131,VIAÇÃO OLIVEIRA TORRES LTDA.,"AV. RIO BAHIA, 183",VILA RICA,312770,GOVERNADOR VALADARES,MG,35040060,33-3221-1263-3221-6161,18,não,não,sim,31.03,,torresturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42615,NULL,0,0,207,0,0,0,5,0,0,0,0,5,0,0,157,0,0,5635,0,0,0,0,0,0,42705,,,,
ativa,nacional,11438771000181,VIAÇÃO ÔMEGA LTDA ME,"AVENIDA PREFEITO MANOEL VILÁ ,Nº 686, 4º ANDAR, SALA 01",CENTRO,320090,BARRA DE SAO FRANCISCO,ES,29800000,27-3756-5372,13,não,não,sim,32.667,,omega_viagens@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42663,NULL,0,0,3,0,0,0,1,0,0,0,0,1,0,0,3,0,0,142,0,0,0,0,0,0,42705,,,,
ativa,nacional,78593118000168,VIAÇÃO OURO BRANCO S/A,"AV. CELSO GARCIA CID, 1100-A",BOA VISTA,411370,LONDRINA,PR,86039000,43-3373-2600,3,não,não,sim,41.2761,,adm@viacaoourobranco.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41997,42728,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,92954106000142,VIAÇÃO OURO E PRATA S/A,Rua Frederico Mentz  - nº 1419 - Navegantes,,431490,PORTO ALEGRE,RS,90240111,(51) 3375-8546,607,sim,não,sim,43.837,agencia.informa@ouroeprata.com,agencia.informa@ouroeprata.com,EMERGENCIAL,na,AUTORIZAÇÃO,20206,42704,NULL,NULL,42587,NULL,39,0,45,3,0,24,138,0,0,133,0,95,1992,0,23,75916,0,956,88,0,14,0,0,420,42705,,,,
ativa,nacional,39372883000104,VIAÇÃO PACANHÃ LTDA - ME,"RUA CONCEIÇÃO DA BARRA, 639",IOLANDA,320390,NOVA VENÉCIA,ES,29830000,27-3752-1060,115,não,não,sim,32.1598,,pacanha@pacanhaturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,183,0,0,0,8,0,0,0,0,8,0,0,141,0,0,5516,0,0,0,0,0,0,42705,,,,
ativa,nacional,20563193000104,VIAÇÃO PACUÍ LTDA,"RUA DOIS DE DEZEMBRO, 339",CENTRO,311880,CORAÇAO DE JESUS,MG,39340000,38-3228-1208,16,não,não,sim,31.0623,,marlinunes22@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,24,0,0,0,3,0,0,0,0,3,0,0,20,0,0,906,0,0,0,0,0,0,42705,,,,
ativa,nacional,23097892000196,VIAÇÃO PAINS LTDA,"RUA PROF. JOAQUIM RODARTE Nº 169 , SALA 01",CENTRO,312610,FORMIGA,MG,35570000,37-3322-1121,9,não,não,sim,31.0353,,empnscarmo@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,52,0,0,0,5,1,0,0,0,6,0,0,37,0,0,1505,0,0,0,0,0,0,42705,,,,
ativa,nacional,2350673000105,VIAÇÃO PARAÍSO LTDA ME,"RUA EDÉZIO VIEIRA DE MELO, 149",CENTRO,280460,NOSSA SENHORA DAS DORES,SE,49600000,79-3236-5910,31,não,não,sim,28.0307,,viacaoparaiso@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,32,0,0,0,4,0,0,0,0,4,0,0,25,0,0,876,0,0,0,0,0,0,42705,,,,
ativa,nacional,128801000137,VIAÇÃO PARANAIBA LTDA.,Rua Emanuel Xavier Rabelo - nº 123 - Planalto,,521150,ITUMBIARA,GO,75536060,(64) 3404-1203,3,não,sim,não,na     ,edmar.diretoria@viacaoparanaiba.com.br,,na,na,na,NULL,NULL,31343,42704,NULL,NULL,0,1,0,0,0,0,0,0,2,0,2,0,0,3060,0,0,37669,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,51663680000326,VIAÇÃO PARATY LTDA,"RUA VEIGA FILHO, 350 5ºANDAR, CONJ.501 - SALA 2",SANTA CECÍLIA,355030,SAO PAULO,SP,1229000,16-3334-7800,33,não,não,sim,35.0607,,tania@vparaty.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,79,0,0,0,14,0,0,0,0,14,0,0,47,0,0,1816,0,0,0,0,0,0,42705,,,,
ativa,nacional,49992142000171,VIAÇÃO PASSAREDO LTDA,"AV.AGUIA DE HAIA 3463, JD SÃO CARLOS",DISTRITO- ERMELINDO MATARAZZO,355030,SAO PAULO,SP,3889100,16-3238 3362,95,não,não,sim,35.0702,,adriano@passaredo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42173,42904,0,0,134,0,0,0,24,0,0,0,0,24,0,0,106,0,0,3594,0,0,0,0,0,0,42705,,,,
ativa,nacional,17257916000124,VIAÇÃO PÁSSARO VERDE LTDA.,Rua Resende - nº 1169 - Canadá,,310620,BELO HORIZONTE,MG,31130040,(31) 3073-7000,85,sim,não,sim,31.0464,diretoria@passaroverde.com.br,mirella.correia@americadosulturismo.com.br,AUTORIZAÇÃO,na,AUTORIZAÇÃO,42370,42704,NULL,NULL,42156,42887,5,0,27,0,0,0,33,0,0,21,0,15,1768,0,20,58274,0,864,0,0,0,0,0,0,42705,,,,
ativa,nacional,79039392000152,VIAÇÃO PATO BRANCO LTDA,RODOVIA BR 158 KM 531 - Nº 3399,SÃO FRANCISCO,411850,PATO BRANCO,PR,85503300,46-3220-7500,48,não,não,sim,41.0041,,brantur@brantur.com.br; turismo@brantur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42527,NULL,0,0,133,0,0,12,13,0,0,0,0,13,0,0,80,0,0,2899,0,0,12,0,0,343,42705,,,,
ativa,nacional,17763947000157,VIAÇÃO PEDRA DO ANTA LTDA - EPP,"RUA MAJOR JOSÉ LUIS DA SILVA VIANA, 735",CENTRO,314880,PEDRA DO ANTA,MG,36585000,31-38961141,25,não,não,sim,31.0487,,vpaltda@uol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,191,0,0,0,3,0,0,0,0,3,0,0,132,0,0,6015,0,0,0,0,0,0,42705,,,,
ativa,nacional,19633379000103,VIACAO PEIXINHO LTDA.,"AV. BRASIL, 367 - VILA NOVA",,314430,NANUQUE,MG,39860000,(33) 3621-4565,0,sim,não,não,na     ,peixetur@bol.com.br,,na,na,na,32163,42704,NULL,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,31463078000176,VIACAO PENEDO LTDA,RUA OSTILIO SOUZA  Nº 853 - BAIRRO ITAPUCA,,330420,RESENDE,RJ,27500000,(24) 3381-8861,0,sim,não,não,na     ,viacaopenedo@resenet.com.br,,na,na,na,32197,42704,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,7175375000131,VIAÇÃO PERNAMBUCANA TRANSPORTE E TURISMO LTDA.,Rua João Conrado Cruz - nº 55 - João Cabral,,230730,JUAZEIRO DO NORTE,CE,63050710,(88) 3571-1563,39,sim,não,sim,23.0178,vp.contabil2009@hotmail.com,jodailson2008@hotmail.com; diogocrato@yahoo.com.br,AUTORIZAÇÃO,na,AUTORIZAÇÃO,42370,42704,NULL,NULL,42698,NULL,5,0,40,0,0,0,23,0,0,23,0,2,4492,0,36,213634,0,1182,0,0,0,0,0,0,42705,,,,
ativa,nacional,54360623000102,VIAÇÃO PIRACICABANA LTDA,ESTRADA ANTONIO ABDALLA Nº235,JARDIM CALIFORNIA,353870,PIRACICABA,SP,13423700,19-3401-1056,21,não,não,sim,35.2968,,turismopiracicabana@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42615,NULL,0,0,59,0,0,0,5,0,0,0,0,5,0,0,41,0,0,1641,0,0,0,0,0,0,42705,,,,
ativa,nacional,59125146000106,VIAÇÃO PIRAJU LTDA,"RUA DIONISIO HERNANDES, 100",CENTRO,353880,PIRAJU,SP,18800000,14-3351-2838,6,não,não,sim,35.1861,,viacaopiraju@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42453,NULL,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,265,0,0,0,0,0,0,42705,,,,
ativa,nacional,4247561000140,VIAÇÃO PIZZATTO TRANSPORTES LTDA - ME,RUA EUGENIO DE SOUZA Nº483  APT 01,CANOINHAS,420380,CANOINHAS,SC,89460000,47-36228665,3,não,não,sim,42.9474,,andre@meganetsul.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42531,NULL,0,0,48,0,0,0,1,2,0,0,0,3,0,0,31,0,0,399,0,0,0,0,0,0,42705,,,,
ativa,nacional,25431016000180,VIAÇÃO PLATINA LTDA.,Avenida Paulo Roberto Cunha Santos - nº 1867 - Minas Gerais,,317020,UBERLANDIA,MG,38402266,(34) 3238-7888,71,sim,não,não,na     ,trafego@viacaoplatina.com.br,,AUTORIZAÇÃO,na,na,42559,42704,NULL,NULL,NULL,NULL,7,0,15,0,0,0,15,0,0,15,0,0,6915,0,15,221688,0,552,0,0,0,0,0,0,42705,,,,
ativa,nacional,68506484000189,VIAÇÃO POÇOFUNDENSE TURISMO LTDA,"RUA SALLES PEREIRA, 407 - 1",CENTRO,315170,POÇO FUNDO,MG,37757000,35-3283-2442,1,não,não,sim,31.2285,,edinhoviacao@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42615,NULL,0,0,23,0,0,0,1,1,0,0,0,2,0,0,7,0,0,103,0,0,0,0,0,0,42705,,,,
ativa,nacional,27488725000127,VIAÇÃO PRETTI LTDA.,Rua João Pretti - nº 95 - São Silvano,,320150,COLATINA,ES,29706060,(27) 2101-5757,97,sim,não,sim,32.018,viacaopretti@viacaopretti.com.br,trafego@viacaopretti.com.br,AUTORIZAÇÃO,na,AUTORIZAÇÃO,42370,42704,NULL,NULL,42173,42904,5,0,107,0,0,0,14,0,0,10,0,12,9662,0,88,182283,0,3548,0,0,0,0,0,0,42705,,,,
ativa,nacional,10140974000124,VIAÇÃO PRIMUS LTDA-ME,"ROD. RODOLFO MAGEWISK, 1050",NOVA MONIQUE,320515,VILA PAVAO,ES,29843000,27-3753-1170,17,não,não,sim,32.6374,,viacaoprimus@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42328,NULL,0,0,16,0,0,0,3,0,0,0,0,3,0,0,14,0,0,573,0,0,0,0,0,0,42705,,,,
ativa,nacional,45993490000102,VIAÇÃO PRINCESA D`OESTE LTDA,"RUA BARTIRA, 150",VILA IPÊ,350950,CAMPINAS,SP,13044340,19-3776-2200,59,não,não,sim,35.0535,,turismo2@princesadoeste.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,75,0,0,0,22,0,0,0,0,22,0,0,54,0,0,1867,0,0,0,0,0,0,42705,,,,
ativa,nacional,23495281000104,VIAÇÃO PRINCESA DO AGRESTE - EIRELI ME,AVENIDA GENERAL MARC ARTHUR Nº 156,IMBIRIBEIRA,261160,RECIFE,PE,51150400,61-999956465,0,não,não,sim,26.9889,,erivallourival@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42649,NULL,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,7289630000177,VIAÇÃO PRINCESA DOS INHAMUNS LTDA,"ESTRADA DO ANCURI, 229",PARQUE SANTA MARIA,230440,FORTALEZA,CE,60873066,85-3402-6052,14,não,não,sim,23.3334,,leonardo@viacaoprincesa.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42293,NULL,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,32404063000108,VIAÇÃO PROGRESSO E TURISMO S/A,Avenida Condessa de Rio Novo - nº 881 - Centro,,330600,TRES RIOS,RJ,25803000,(24) 2251-5050,206,sim,não,sim,33.2072,admtrafego@viacaoprogresso.com.br,turismo@viacaoprogresso.com.br,AUTORIZAÇÃO,na,AUTORIZAÇÃO,42559,42704,NULL,NULL,42544,NULL,17,0,369,0,0,0,69,0,0,50,0,50,16109,0,249,388888,0,9878,0,0,0,0,0,0,42705,,,,
ativa,nacional,27177468000102,VIAÇÃO REAL ITA LTDA.,Avenida Jones dos Santos Neves - nº 446 - Vila Rica,,320120,CACHOEIRO DE ITAPEMIRIM,ES,29301065,,106,sim,não,sim,32.2958,realita@viacaorealita.com,gerentetrafego@viacaorealita.com,AUTORIZAÇÃO,na,AUTORIZAÇÃO,42370,42704,NULL,NULL,42303,NULL,5,0,0,0,0,0,11,0,0,10,0,5,8628,0,0,209232,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,77930956000117,VIAÇÃO REAL LTDA,"AVENIDA AMÉRICA, 494",CENTRO,410550,CIANORTE,PR,87200000,44-3629-2895,9,não,não,sim,41.0055,,vrealfinanceiro@uol.com.br; viacaoreal@uol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42405,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,10456573000188,VIAÇÃO REALEZA E TURISMO LTDA,AVENIDA ULISSES MONTARROYOS Nº2570,PIEDADE,260790,JABOATAO DOS GUARARAPES,PE,54400620,81-33786806,18,não,não,sim,26.6408,,magnorealeza@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42328,NULL,0,0,94,0,0,0,8,0,0,0,0,8,0,0,70,0,0,3171,0,0,0,0,0,0,42705,,,,
ativa,nacional,38542858000150,VIAÇÃO RECREIO LTDA.,"AV. OSVALDO ALVIM, 65",CANTO DA FÁBRICA,315410,RECREIO,MG,36740000,32-3444-1444,6,não,não,sim,31.1029,,viacaorec@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42695,NULL,0,0,98,0,0,0,6,0,0,0,0,6,0,0,73,0,0,2668,0,0,0,0,0,0,42705,,,,
ativa,nacional,44780328000143,VIACAO RIO GRANDE LTDA.,ROD. BRIGADEIRO FARIA LIMA 2899 KM 425,,350550,BARRETOS,SP,14786115,(17) 3322-4554,16,sim,não,sim,35.1877,contabil@viacaoriogrande.com.br,trafego@viacaoriogrande.com.br,AUTORIZAÇÃO,na,AUTORIZAÇÃO,42370,42704,NULL,NULL,42030,42761,3,0,24,0,0,0,20,0,0,8,0,15,1062,0,16,22514,0,676,0,0,0,0,0,0,42705,,,,
